"FileID","Word Num","Normalized","Language","w/n/naw","Element"
            irbd0001,14,"ἐψηφώθη",grc,"w","<w xml:id=""irbd0001-14"" xml:lang=""grc"">ἐψηφώθη</w>"
            irbd0001,15,"ὁ",grc,"w","<w xml:id=""irbd0001-15"" xml:lang=""grc"">ὁ</w>"
            irbd0001,16,"ναὸς",grc,"w","<w xml:id=""irbd0001-16"" xml:lang=""grc"">ναὸς</w>"
            irbd0001,17,"οὗτος",grc,"w","<w xml:id=""irbd0001-17"" xml:lang=""grc"">οὗτος</w>"
            irbd0001,18,"μηνὶ",grc,"w","<w xml:id=""irbd0001-18"" xml:lang=""grc""><expan><abbr>μη</abbr><ex>νὶ</ex></expan></w>"
            irbd0001,19,"Ἀρτεμησίου",grc,"w","<w xml:id=""irbd0001-19"" xml:lang=""grc"">Ἀρτεμησίου</w>"
            irbd0001,20,"α᾿",grc,"n","<num xml:id=""irbd0001-20"" value=""1"" xml:lang=""grc"">α᾿</num>"
            irbd0001,21,"χρονοῖς",grc,"w","<w xml:id=""irbd0001-21"" xml:lang=""grc""><expan><abbr>χρ</abbr><ex>ονοῖς</ex></expan></w>"
            irbd0001,22,"ιγ᾿",grc,"n","<num xml:id=""irbd0001-22"" value=""13"" xml:lang=""grc"">ιγ᾿</num>"
            irbd0001,23,"τοῦ",grc,"w","<w xml:id=""irbd0001-23"" xml:lang=""grc"">τοῦ</w>"
            irbd0001,24,"υλ᾿",grc,"n","<num xml:id=""irbd0001-24"" value=""430"" xml:lang=""grc"">υλ᾿</num>"
            irbd0001,25,"ἔτους",grc,"w","<w xml:id=""irbd0001-25"" xml:lang=""grc"">ἔ<supplied reason=""lost"">τ</supplied>ους</w>"
            irbd0001,26,"Ἠλὶας",grc,"w","<w xml:id=""irbd0001-26"" xml:lang=""grc"">Ἠλὶας</w>"
            irbd0001,27,"στρατηγὸς",grc,"w","<w xml:id=""irbd0001-27"" xml:lang=""grc""><expan><abbr>στρατ</abbr><ex cert=""low"">ηγὸς</ex></expan></w>"
            irbd0002,1,"Δανιήλ",grc,"w","<w xml:id=""irbd0002-1"" xml:lang=""grc"">Δανιήλ</w>"
            jera0012,1,"Ἀρτεμιδώρα",grc,"w","<w xml:id=""jera0012-1"" xml:lang=""grc"">Ἀρτεμιδώρα</w>"
            jera0012,2,"ἀνέθηκεν",grc,"w","<w xml:id=""jera0012-2"" xml:lang=""grc"">ἀνέθηκεν</w>"
            jera0013,1,"Ἀντωνεῖνος",grc,"w","<w xml:id=""jera0013-1"" xml:lang=""grc"">Ἀντωνεῖνος</w>"
            jera0013,2,"Ἀντιόχου",grc,"w","<w xml:id=""jera0013-2"" xml:lang=""grc"">Ἀντιόχου</w>"
            jera0013,3,"Ἀλεξανδπεὺς",grc,"w","<w xml:id=""jera0013-3"" xml:lang=""grc"">Ἀλεξανδπεὺς</w>"
            jera0013,4,"ὁ",grc,"w","<w xml:id=""jera0013-4"" xml:lang=""grc"">ὁ</w>"
            jera0013,5,"αὐτὸς",grc,"w","<w xml:id=""jera0013-5"" xml:lang=""grc"">αὐτὸς</w>"
            jera0013,6,"ἐποίει",grc,"w","<w xml:id=""jera0013-6"" xml:lang=""grc"">ἐποίει</w>"
            jera0014,1,"Χαῖρε",grc,"w","<w xml:id=""jera0014-1"" xml:lang=""grc"">Χαῖρε</w>"
            jera0014,2,"σοὶ",grc,"w","<w xml:id=""jera0014-2"" xml:lang=""grc"">σοὶ</w>"
            jera0014,3,"καὶ",grc,"w","<w xml:id=""jera0014-3"" xml:lang=""grc"">καὶ</w>"
            jera0014,4,"ὁ",grc,"w","<w xml:id=""jera0014-4"" xml:lang=""grc"">ὁ</w>"
            jera0014,5,"ἀναγιγνώσκων·",grc,"w","<w xml:id=""jera0014-5"" xml:lang=""grc"">ἀναγι<supplied reason=""omitted"">γ</supplied>νώσκων·</w>"
            jera0014,6,"Μᾰρκος",grc,"w","<w xml:id=""jera0014-6"" xml:lang=""grc""><expan><abbr>Μ</abbr><ex>ᾰρκος</ex></expan></w>"
            jera0014,7,"Οὔλπιος",grc,"w","<w xml:id=""jera0014-7"" xml:lang=""grc"">Οὔλπιος</w>"
            jera0014,8,"Σώφρων",grc,"w","<w xml:id=""jera0014-8"" xml:lang=""grc"">Σώφρων</w>"
            jera0014,9,"Σεβαστοῦ",grc,"w","<w xml:id=""jera0014-9"" xml:lang=""grc""><expan><abbr>Σεβ</abbr><ex>αστοῦ</ex></expan></w>"
            jera0014,10,"ἀπελεύθερος",grc,"w","<w xml:id=""jera0014-10"" xml:lang=""grc"">ἀπελεύθερος</w>"
            jera0014,11,"ἐποίησεν",grc,"w","<w xml:id=""jera0014-11"" xml:lang=""grc"">ἐποίησεν</w>"
            jera0014,12,"Εὐτύχῃ",grc,"w","<w xml:id=""jera0014-12"" xml:lang=""grc"">Εὐτύχῃ</w>"
            jera0014,13,"τῷ",grc,"w","<w xml:id=""jera0014-13"" xml:lang=""grc"">τ<supplied reason=""omitted"">ῷ</supplied></w>"
            jera0014,14,"ἰδίῷ",grc,"w","<w xml:id=""jera0014-14"" xml:lang=""grc"">ἰδίῷ</w>"
            jera0014,15,"δούλῳ",grc,"w","<w xml:id=""jera0014-15"" xml:lang=""grc"">δούλῳ</w>"
            jera0014,16,"ἀξιῳ",grc,"w","<w xml:id=""jera0014-16"" xml:lang=""grc"">ἀξιῳ</w>"
            jera0014,17,"γενομένῳ",grc,"w","<w xml:id=""jera0014-17"" xml:lang=""grc"">γενομ<supplied reason=""omitted"">έν</supplied>ῳ</w>"
            jera0014,18,"ζήσαντι",grc,"w","<w xml:id=""jera0014-18"" xml:lang=""grc"">ζήσαντι</w>"
            jera0014,19,"ἔτη",grc,"w","<w xml:id=""jera0014-19"" xml:lang=""grc"">ἔτη</w>"
            jera0014,20,"ιθ᾿",grc,"n","<num xml:id=""jera0014-20"" value=""19"" xml:lang=""grc"">ιθ᾿</num>"
            jeru0610,1,"Imperatori",la,"w","<w xml:id=""jeru0610-1"" xml:lang=""la""><expan><abbr>Imp</abbr><ex>eratori</ex></expan></w>"
            jeru0610,2,"Caesari",la,"w","<w xml:id=""jeru0610-2"" xml:lang=""la""><supplied reason=""lost""><expan><abbr>Caes</abbr><ex>ari</ex></expan></supplied></w>"
            jeru0610,3,"divi",la,"w","<w xml:id=""jeru0610-3"" xml:lang=""la""><supplied reason=""lost"">divi</supplied></w>"
            jeru0610,4,"Traiani",la,"w","<w xml:id=""jeru0610-4"" xml:lang=""la""><supplied reason=""lost"">Traiani</supplied></w>"
            jeru0610,5,"Parthici",la,"w","<w xml:id=""jeru0610-5"" xml:lang=""la"">Part<supplied reason=""lost"">hici</supplied></w>"
            jeru0610,6,"filio",la,"w","<w xml:id=""jeru0610-6"" xml:lang=""la""><supplied reason=""lost""><expan><abbr>f</abbr><ex>ilio</ex></expan></supplied></w>"
            jeru0610,7,"divi",la,"w","<w xml:id=""jeru0610-7"" xml:lang=""la""><supplied reason=""lost"">divi</supplied></w>"
            jeru0610,8,"Nervae",la,"w","<w xml:id=""jeru0610-8"" xml:lang=""la""><supplied reason=""lost"">Nervae</supplied></w>"
            jeru0610,9,"nepoti",la,"w","<w xml:id=""jeru0610-9"" xml:lang=""la""><expan><abbr>n</abbr><ex>epoti</ex></expan></w>"
            jeru0610,10,"Traiano",la,"w","<w xml:id=""jeru0610-10"" xml:lang=""la"">Traiano</w>"
            jeru0610,11,"Hadriano",la,"w","<w xml:id=""jeru0610-11"" xml:lang=""la"">Hadriano</w>"
            jeru0610,12,"Augusto",la,"w","<w xml:id=""jeru0610-12"" xml:lang=""la""><expan><abbr>Aug</abbr><ex>usto</ex></expan></w>"
            kaab0001,1,"Κύριε",grc,"w","<w xml:id=""kaab0001-1"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan>,</w>"
            kaab0001,2,"πρόσδεξε",grc,"w","<w xml:id=""kaab0001-2"" xml:lang=""grc"">πρόσδεξε</w>"
            kaab0001,3,"τὴν",grc,"w","<w xml:id=""kaab0001-3"" xml:lang=""grc"">τὴν</w>"
            kaab0001,4,"προσφορὰν",grc,"w","<w xml:id=""kaab0001-4"" xml:lang=""grc""><expan><abbr>προσφ</abbr><ex>ορὰν</ex></expan></w>"
            kaab0001,5,"τοῦ",grc,"w","<w xml:id=""kaab0001-5"" xml:lang=""grc"">τοῦ</w>"
            kaab0001,6,"δούλου",grc,"w","<w xml:id=""kaab0001-6"" xml:lang=""grc"">δούλου</w>"
            kaab0001,7,"Ἠλίου",grc,"w","<w xml:id=""kaab0001-7"" xml:lang=""grc"">Ἠλίου</w>"
            kark0001,1,"Ἐνθάδε",grc,"w","<w xml:id=""kark0001-1"" xml:lang=""grc"">Ἐνθάδε</w>"
            kark0001,2,"κῖτε",grc,"w","<w xml:id=""kark0001-2"" xml:lang=""grc"">κῖτε</w>"
            kark0001,3,"Ἔσδου",grc,"w","<w xml:id=""kark0001-3"" xml:lang=""grc"">Ἔσδου</w>"
            kark0001,4,"Γεωργίου",grc,"w","<w xml:id=""kark0001-4"" xml:lang=""grc"">Γεωργίου,</w>"
            kark0001,5,"ἀναγνόστου",grc,"w","<w xml:id=""kark0001-5"" xml:lang=""grc""><expan><abbr>ἀναγ</abbr><ex>νόστου</ex></expan>,</w>"
            kark0001,6,"ζήσας",grc,"w","<w xml:id=""kark0001-6"" xml:lang=""grc"">ζήσας</w>"
            kark0001,7,"ἔτη",grc,"w","<w xml:id=""kark0001-7"" xml:lang=""grc"">ἔτη</w>"
            kark0001,8,"ζ᾿",grc,"n","<num xml:id=""kark0001-8"" value=""7"" xml:lang=""grc"">ζ᾿</num>"
            kark0001,9,"τελευτήσας",grc,"w","<w xml:id=""kark0001-9"" xml:lang=""grc""><expan><abbr>τελ</abbr><ex>ευτήσας</ex></expan></w>"
            kark0001,10,"ἐν",grc,"w","<w xml:id=""kark0001-10"" xml:lang=""grc"">ἐν</w>"
            kark0001,11,"μηνὶ",grc,"w","<w xml:id=""kark0001-11"" xml:lang=""grc""><expan><abbr>μ</abbr><ex>ηνὶ</ex></expan></w>"
            kark0001,12,"Δίῳ",grc,"w","<w xml:id=""kark0001-12"" xml:lang=""grc"">Δίῳ</w>"
            kark0001,13,"τοῦ",grc,"w","<w xml:id=""kark0001-13"" xml:lang=""grc"">τοῦ</w>"
            kark0001,14,"ἔτους",grc,"w","<w xml:id=""kark0001-14"" xml:lang=""grc"">ἔτους</w>"
            kark0001,15,"φνς᾿",grc,"n","<num xml:id=""kark0001-15"" value=""556"" xml:lang=""grc"">φνς᾿</num>"
            mare0512,1,"Θεοδόσιος",grc,"w","<w xml:id=""mare0512-1"" xml:lang=""grc"">Θεοδόσιος</w>"
            mare0512,2,"Ἀρτέμιδι",grc,"w","<w xml:id=""mare0512-2"" xml:lang=""grc"">Ἀρτέμιδι</w>"
            mare0512,3,"εὐχήν",grc,"w","<w xml:id=""mare0512-3"" xml:lang=""grc"">εὐχήν</w>"
            mare0512,4,"ΜΝ",grc,"naw","<orig xml:id=""mare0512-4"" xml:lang=""grc"">ΜΝ</orig>"
            mare0512,5,"Θεοδόσιος",grc,"w","<w xml:id=""mare0512-5"" xml:lang=""grc"">Θ<unclear>ε</unclear><supplied reason=""lost"">ο</supplied>δόσιος</w>"
            mare0512,6,"εὐχήν",grc,"w","<w xml:id=""mare0512-6"" xml:lang=""grc"">εὐχήν</w>"
            mare0512,7,"Θεοδόσιος",grc,"w","<w xml:id=""mare0512-7"" xml:lang=""grc"">Θεοδό<supplied reason=""lost"">σιος</supplied></w>"
            mare0512,8,"Ἀρτέμιδι",grc,"w","<w xml:id=""mare0512-8"" xml:lang=""grc""><supplied reason=""lost"">Ἀρτέ</supplied><unclear>μ</unclear><supplied reason=""lost"">ιδι</supplied></w>"
            mare0512,9,"εὐχήν",grc,"w","<w xml:id=""mare0512-9"" xml:lang=""grc""><supplied reason=""lost"">εὐχή</supplied><unclear>ν</unclear></w>"
            mtab0003,1,"Βερενίης",grc,"w","<w xml:id=""mtab0003-1"" xml:lang=""grc""><supplied reason=""lost"">Βερ</supplied><unclear>ε</unclear>νίης</w>"
            mtab0003,2,"τὸν",grc,"w","<w xml:id=""mtab0003-2"" xml:lang=""grc""><unclear>τ</unclear>ὸν</w>"
            mtab0003,3,"ναὸν",grc,"w","<w xml:id=""mtab0003-3"" xml:lang=""grc"">ναὸν</w>"
            mtab0003,4,"ἀνεθηκεν",grc,"w","<w xml:id=""mtab0003-4"" xml:lang=""grc""><supplied reason=""lost"">ἀνεθηκεν</supplied></w>"
            mtab0003,5,"κατ᾿",grc,"w","<w xml:id=""mtab0003-5"" xml:lang=""grc""><supplied reason=""lost"">κ</supplied><unclear>α</unclear>τ᾿</w>"
            mtab0003,6,"εὐχήν",grc,"w","<w xml:id=""mtab0003-6"" xml:lang=""grc""><expan><abbr>ε</abbr><supplied reason=""lost""><abbr>ὐχ</abbr><ex>ήν</ex></supplied></expan></w>"
            mtab0004,1,"Ἐπὶ",grc,"w","<w xml:id=""mtab0004-1"" xml:lang=""grc""><supplied reason=""lost"">Ἐπὶ</supplied></w>"
            mtab0004,2,"τοῦ",grc,"w","<w xml:id=""mtab0004-2"" xml:lang=""grc""><supplied reason=""lost"">τοῦ</supplied></w>"
            mtab0004,3,"ὁσιωτάτου",grc,"w","<w xml:id=""mtab0004-3"" xml:lang=""grc""><expan><abbr><supplied reason=""lost"">ὁ</supplied><unclear>σ</unclear>ιω</abbr><ex>τάτου</ex></expan></w>"
            mtab0004,4,"ἐπισκοπου",grc,"w","<w xml:id=""mtab0004-4"" xml:lang=""grc""><supplied reason=""lost""><expan><abbr>ἐπισκοπ</abbr><ex>ου</ex></expan></supplied></w>"
            mtab0004,5,"τοῦ",grc,"w","<w xml:id=""mtab0004-5"" xml:lang=""grc""><supplied reason=""subaudible"">τοῦ</supplied></w>"
            mtab0004,6,"δεῖνα",grc,"w","<w xml:id=""mtab0004-6"" xml:lang=""grc""><supplied reason=""subaudible"">δεῖνα</supplied>,</w>"
            mtab0004,7,"ἐπὶ",grc,"w","<w xml:id=""mtab0004-7"" xml:lang=""grc""><supplied reason=""lost"">ἐπὶ</supplied></w>"
            mtab0004,8,"Θαβὼρ",grc,"w","<w xml:id=""mtab0004-8"" xml:lang=""grc"">Θαβ<unclear>ὼ</unclear><supplied reason=""lost"">ρ</supplied></w>"
            mtab0004,9,"ὄρους",grc,"w","<w xml:id=""mtab0004-9"" xml:lang=""grc""><supplied reason=""lost"">ὄρους</supplied></w>"
            mtab0004,10,"ἐκτίσθη",grc,"w","<w xml:id=""mtab0004-10"" xml:lang=""grc""><supplied reason=""lost"">ἐκτίσθη</supplied></w>"
            mtab0004,11,"ἐκ",grc,"w","<w xml:id=""mtab0004-11"" xml:lang=""grc""><supplied reason=""lost"">ἐκ</supplied></w>"
            mtab0004,12,"θεμελίων",grc,"w","<w xml:id=""mtab0004-12"" xml:lang=""grc""><supplied reason=""lost"">θε</supplied>μελί<unclear>ω</unclear><supplied reason=""lost"">ν</supplied></w>"
            mtab0004,13,"ὁ",grc,"w","<w xml:id=""mtab0004-13"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
            mtab0004,14,"οἷκος",grc,"w","<w xml:id=""mtab0004-14"" xml:lang=""grc""><supplied reason=""lost"">οἷκος</supplied></w>"
            mtab0004,15,"καὶ",grc,"w","<w xml:id=""mtab0004-15"" xml:lang=""grc""><supplied reason=""lost""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></supplied></w>"
            mtab0004,16,"ἀνενεώθη",grc,"w","<w xml:id=""mtab0004-16"" xml:lang=""grc""><supplied reason=""lost"">ἀν</supplied>ενε<unclear>ώ</unclear><supplied reason=""lost"">θη</supplied></w>"
            mtab0005,1,"ἐμνήσθησαν",grc,"w","<w xml:id=""mtab0005-1"" xml:lang=""grc""><supplied reason=""lost"">ἐμν</supplied>ήσθησαν</w>"
            mtab0005,2,"Τ",grc,"naw","<orig xml:id=""mtab0005-2"" xml:lang=""grc"">Τ</orig>"
            mtab0006,1,"οθησ",grc,"naw","<orig xml:id=""mtab0006-1"" xml:lang=""grc"">οθησ</orig>"
            mtab0007,1,"ἰχθύς",grc,"w","<w xml:id=""mtab0007-1"" xml:lang=""grc"">ἰχ<unclear>θ</unclear><supplied reason=""lost"">ύς</supplied></w>"
            mtab0008,1,"Κύριε",grc,"w","<w xml:id=""mtab0008-1"" xml:lang=""grc""><unclear>Κ</unclear>ύρ<supplied reason=""lost"">ιε</supplied></w>"
            mtab0008,2,"το",grc,"naw","<orig xml:id=""mtab0008-2"" xml:lang=""grc"">το</orig>"
            mtab0009,1,"προσφέρειν",grc,"w","<w xml:id=""mtab0009-1"" xml:lang=""grc""><supplied reason=""lost"">προ</supplied><unclear>σ</unclear>φέρ<supplied reason=""lost"">ειν</supplied></w>"
            mtab0010,1,"ὑπὲρ",grc,"w","<w xml:id=""mtab0010-1"" xml:lang=""grc""><supplied reason=""lost"">ὑπὲρ</supplied></w>"
            mtab0010,2,"σωτηρίας",grc,"w","<w xml:id=""mtab0010-2"" xml:lang=""grc""><supplied reason=""lost"">σωτηρία</supplied><unclear>ς</unclear></w>"
            mtab0010,3,"Ἀναστασίου",grc,"w","<w xml:id=""mtab0010-3"" xml:lang=""grc"">Ἀνασ<supplied reason=""lost"">τασίου</supplied></w>"
            mtab0011,1,"ως",grc,"naw","<orig xml:id=""mtab0011-1"" xml:lang=""grc""><unclear>ω</unclear>ς</orig>"
            mtab0011,2,"Κύριε",grc,"w","<w xml:id=""mtab0011-2"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan></w>"
            mtab0011,3,"Μ",grc,"naw","<orig xml:id=""mtab0011-3"" xml:lang=""grc"">Μ</orig>"
            mtab0012,1,"μηνὸς",grc,"w","<w xml:id=""mtab0012-1"" xml:lang=""grc""><expan><abbr>μ</abbr><ex>ηνὸς</ex></expan></w>"
            petr0001,1,"Θεοδώρου",grc,"w","<w xml:id=""petr0001-1"" xml:lang=""grc"">Θεοδώρου</w>"
            petr0001,2,"Ἀλφίου",grc,"w","<w xml:id=""petr0001-2"" xml:lang=""grc"">Ἀλφίου</w>"
            petr0001,3,"ἐτῶν",grc,"w","<w xml:id=""petr0001-3"" xml:lang=""grc""><expan><abbr>ἐτ</abbr><ex>ῶν</ex></expan></w>"
            petr0001,4,"κη᾿",grc,"n","<num xml:id=""petr0001-4"" value=""28"" xml:lang=""grc"">κη᾿</num>"
            petr0001,5,"βουλευτοῦ",grc,"w","<w xml:id=""petr0001-5"" xml:lang=""grc""><expan><abbr>βουλ</abbr><ex>ευτοῦ</ex></expan></w>"
            shiv0015,1,"Clementis",la,"w","<w xml:id=""shiv0015-1"" xml:lang=""la"">Clementis</w>"
            shiv0015,2,"Comicus",la,"w","<w xml:id=""shiv0015-2"" xml:lang=""la""><expan><abbr>Comic</abbr><ex>us</ex></expan></w>"
            shiv0015,3,"verna",la,"w","<w xml:id=""shiv0015-3"" xml:lang=""la""><expan><abbr>v</abbr><ex>erna</ex></expan></w>"
            shiv0015,4,"vilicus",la,"w","<w xml:id=""shiv0015-4"" xml:lang=""la""><expan><abbr>v</abbr><ex>ilicus</ex></expan></w>"
            ummq0005,1,"Ἀγαθῇ",grc,"w","<w xml:id=""ummq0005-1"" xml:lang=""grc"">Ἀγαθῇ</w>"
            ummq0005,2,"Τύχῃ·",grc,"w","<w xml:id=""ummq0005-2"" xml:lang=""grc"">Τύχῃ·</w>"
            ummq0005,3,"Αὐρήλιος",grc,"w","<w xml:id=""ummq0005-3"" xml:lang=""grc""><expan><abbr>Αὐρ</abbr><ex>ήλιος</ex></expan></w>"
            ummq0005,4,"Διόφαντος",grc,"w","<w xml:id=""ummq0005-4"" xml:lang=""grc"">Διόφαντος</w>"
            ummq0005,5,"Γαιανοῦ",grc,"w","<w xml:id=""ummq0005-5"" xml:lang=""grc"">Γα<supplied reason=""lost"">ι</supplied>ανοῦ</w>"
            ummq0005,6,"ἀστυνομήσας",grc,"w","<w xml:id=""ummq0005-6"" xml:lang=""grc"">ἀστυνομήσας</w>"
            ummq0005,7,"ἐποίησεν",grc,"w","<w xml:id=""ummq0005-7"" xml:lang=""grc"">ἐποίησεν</w>"
            ummq0005,8,"νυμφέον",grc,"w","<w xml:id=""ummq0005-8"" xml:lang=""grc"">νυμφέον</w>"
            ummq0005,9,"σὺν",grc,"w","<w xml:id=""ummq0005-9"" xml:lang=""grc"">σὺν</w>"
            ummq0005,10,"ἀγάλματι",grc,"w","<w xml:id=""ummq0005-10"" xml:lang=""grc"">ἀγάλματι</w>"
            ummq0005,11,"μαρμαρίνῳ",grc,"w","<w xml:id=""ummq0005-11"" xml:lang=""grc"">μαρμαρίνῳ</w>"
            ummq0005,12,"ἐξ",grc,"w","<w xml:id=""ummq0005-12"" xml:lang=""grc"">ἐξ</w>"
            ummq0005,13,"ιδίων",grc,"w","<w xml:id=""ummq0005-13"" xml:lang=""grc"">ι<unclear>δ</unclear>ίων</w>"
            ummq0005,14,"τῇ",grc,"w","<w xml:id=""ummq0005-14"" xml:lang=""grc"">τῇ</w>"
            ummq0005,15,"πατρίδι",grc,"w","<w xml:id=""ummq0005-15"" xml:lang=""grc"">πατρίδι</w>"
            zoor0463,1,"תתניח",arc,"w","<w xml:id=""zoor0463-1"" xml:lang=""arc"">תתניח</w>"
            zoor0463,2,"נפשה",arc,"w","<w xml:id=""zoor0463-2"" xml:lang=""arc"">נפשה</w>"
            zoor0463,3,"דסארה",arc,"w","<w xml:id=""zoor0463-3"" xml:lang=""arc"">דסארה</w>"
            zoor0463,4,"ברת",arc,"w","<w xml:id=""zoor0463-4"" xml:lang=""arc"">ברת</w>"
            zoor0463,5,"פינחס",arc,"w","<w xml:id=""zoor0463-5"" xml:lang=""arc"">פינחס</w>"
            zoor0463,6,"דמיתת",arc,"w","<w xml:id=""zoor0463-6"" xml:lang=""arc"">דמיתת</w>"
            zoor0463,7,"בחדסר",arc,"w","<w xml:id=""zoor0463-7"" xml:lang=""arc"">בחדסר</w>"
            zoor0463,8,"יומין",arc,"w","<w xml:id=""zoor0463-8"" xml:lang=""arc"">יומין</w>"
            zoor0463,9,"בירח",arc,"w","<w xml:id=""zoor0463-9"" xml:lang=""arc"">בירח</w>"
            zoor0463,10,"אדר",arc,"w","<w xml:id=""zoor0463-10"" xml:lang=""arc"">אדר</w>"
            zoor0463,11,"תנאנה",arc,"w","<w xml:id=""zoor0463-11"" xml:lang=""arc"">תנאנה</w>"
            zoor0463,12,"דשתה",arc,"w","<w xml:id=""zoor0463-12"" xml:lang=""arc"">דשתה</w>"
            zoor0463,13,"תלתיאה",arc,"w","<w xml:id=""zoor0463-13"" xml:lang=""arc"">תלתיאה</w>"
            zoor0463,14,"דשאבועה",arc,"w","<w xml:id=""zoor0463-14"" xml:lang=""arc"">דשאבועה</w>"
