"FileID","Word Num","Normalized","Language","w/n/naw","Element"
            bleh0002,28,"ἀναπαύσεως",grc,"w","<w xml:id=""bleh0002-28"" xml:lang=""grc""><supplied reason=""lost"" cert=""low"">ἀναπαύσεως</supplied></w>"
            bleh0002,29,"Θεοδόρου",grc,"w","<w xml:id=""bleh0002-29"" xml:lang=""grc""><supplied reason=""lost"">Θεο</supplied>δόρου</w>"
            bleh0002,30,"πρεσβυτέρου",grc,"w","<w xml:id=""bleh0002-30"" xml:lang=""grc""><expan><abbr>πρ</abbr><ex>εσβυτέρου</ex></expan></w>"
            bleh0002,31,"καὶ",grc,"w","<w xml:id=""bleh0002-31"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bleh0002,32,"ἡγουμένου",grc,"w","<w xml:id=""bleh0002-32"" xml:lang=""grc"">ἡ<supplied reason=""lost"">γουμένου</supplied></w>"
            bleh0002,33,"καὶ",grc,"w","<w xml:id=""bleh0002-33"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bleh0002,34,"Σεργίου",grc,"w","<w xml:id=""bleh0002-34"" xml:lang=""grc"">Σεργίου</w>"
            bleh0002,35,"καὶ",grc,"w","<w xml:id=""bleh0002-35"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bleh0002,36,"Στεφάνου",grc,"w","<w xml:id=""bleh0002-36"" xml:lang=""grc"">Στε<supplied reason=""lost"">φάνου</supplied></w>"
            bleh0002,37,"μαθητῶν",grc,"w","<w xml:id=""bleh0002-37"" xml:lang=""grc""><unclear>μ</unclear>αθητῶν</w>"
            bleh0002,38,"αὐτοῦ",grc,"w","<w xml:id=""bleh0002-38"" xml:lang=""grc"">αὐτ<supplied reason=""lost"">οῦ</supplied></w>"
            bleh0002,39,"ἐγένετο",grc,"w","<w xml:id=""bleh0002-39"" xml:lang=""grc""><supplied reason=""lost"">ἐγένετο</supplied></w>"
            bleh0002,40,"τὰ",grc,"w","<w xml:id=""bleh0002-40"" xml:lang=""grc""><supplied reason=""lost"">τὰ</supplied></w>"
            bleh0002,41,"ὧδ̣η·",grc,"w","<w xml:id=""bleh0002-41"" xml:lang=""grc""><supplied reason=""lost"">ὧ</supplied>δ̣η·</w>"
            bleh0002,42,"ὁ",grc,"w","<w xml:id=""bleh0002-42"" xml:lang=""grc"">ὁ</w>"
            bleh0002,43,"δε",grc,"w","<w xml:id=""bleh0002-43"" xml:lang=""grc"">δε</w>"
            bleh0002,44,"ἀναγινώσκων",grc,"w","<w xml:id=""bleh0002-44"" xml:lang=""grc"">ἀναγι<supplied reason=""lost"">ν</supplied><unclear>ώ</unclear>σκων</w>"
            bleh0002,45,"εὔξεται",grc,"w","<w xml:id=""bleh0002-45"" xml:lang=""grc"">εὔξεται</w>"
            bleh0002,46,"ὑπὲρ",grc,"w","<w xml:id=""bleh0002-46"" xml:lang=""grc""><supplied reason=""omitted"">ὑπὲρ</supplied></w>"
            bleh0002,47,"μοῦ",grc,"w","<w xml:id=""bleh0002-47"" xml:lang=""grc"">μοῦ,</w>"
            bleh0002,48,"Ἰωάννου.",grc,"w","<w xml:id=""bleh0002-48"" xml:lang=""grc""><expan><abbr>Ἰ</abbr><ex>ωάννου</ex></expan>.</w>"
            bleh0003.xml,1,"Ἀνύξατέ",grc,"w","<w xml:id=""bleh0003-1"" xml:lang=""grc"">Ἀνύξατέ</w>"
            bleh0003.xml,2,"μοι",grc,"w","<w xml:id=""bleh0003-2"" xml:lang=""grc"">μοι</w>"
            bleh0003.xml,3,"πύλας",grc,"w","<w xml:id=""bleh0003-3"" xml:lang=""grc"">πύλας</w>"
            bleh0003.xml,4,"δικαιοσύνης",grc,"w","<w xml:id=""bleh0003-4"" xml:lang=""grc"">δικαιοσύνης,</w>"
            bleh0003.xml,5,"εἰσελθὼν",grc,"w","<w xml:id=""bleh0003-5"" xml:lang=""grc"">εἰσελθὼν</w>"
            bleh0003.xml,6,"ἐν",grc,"w","<w xml:id=""bleh0003-6"" xml:lang=""grc"">ἐν</w>"
            bleh0003.xml,7,"αὐταῖς",grc,"w","<w xml:id=""bleh0003-7"" xml:lang=""grc"">αὐταῖς</w>"
            bleh0003.xml,8,"ἐξομολογήσομαι",grc,"w","<w xml:id=""bleh0003-8"" xml:lang=""grc"">ἐξομολογήσομαι</w>"
            bleh0003.xml,9,"τῷ",grc,"w","<w xml:id=""bleh0003-9"" xml:lang=""grc"">τῷ</w>"
            bleh0003.xml,10,"κυρίῳ.",grc,"w","<w xml:id=""bleh0003-10"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>υρί</ex><abbr>ῳ</abbr></expan>.</w>"
            bleh0003.xml,11,"αὕτη",grc,"w","<w xml:id=""bleh0003-11"" xml:lang=""grc"">αὕτη</w>"
            bleh0003.xml,12,"ἡ",grc,"w","<w xml:id=""bleh0003-12"" xml:lang=""grc"">ἡ</w>"
            bleh0003.xml,13,"πύλη",grc,"w","<w xml:id=""bleh0003-13"" xml:lang=""grc"">πύλη</w>"
            bleh0003.xml,14,"τοῦ+",grc,"w","<w xml:id=""bleh0003-14"" xml:lang=""grc"">τοῦ<g ref=""cross"">+</g></w>"
            bleh0003.xml,15,"Κυρίου",grc,"w","<w xml:id=""bleh0003-15"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>υρίο</ex><abbr>υ</abbr></expan>,</w>"
            bleh0003.xml,16,"δίκαιοι",grc,"w","<w xml:id=""bleh0003-16"" xml:lang=""grc"">δίκαιοι</w>"
            bleh0003.xml,17,"εἰσελεύσονται",grc,"w","<w xml:id=""bleh0003-17"" xml:lang=""grc"">εἰσελεύσονται</w>"
            bleh0003.xml,18,"ἐν",grc,"w","<w xml:id=""bleh0003-18"" xml:lang=""grc"">ἐν</w>"
            bleh0003.xml,19,"αὐτῇ.",grc,"w","<w xml:id=""bleh0003-19"" xml:lang=""grc"">αὐτῇ.</w>"
            bleh0003.xml,20,"A",grc,"w","<w xml:id=""bleh0003-20"" xml:lang=""grc"">A</w>"
            bleh0003.xml,21,"Ω",grc,"w","<w xml:id=""bleh0003-21"" xml:lang=""grc"">Ω</w>"
            bleh0004,1,"Ὑπὲρ",grc,"w","<w xml:id=""bleh0004-1"" xml:lang=""grc"">Ὑπὲρ</w>"
            bleh0004,2,"μνήμης",grc,"w","<w xml:id=""bleh0004-2"" xml:lang=""grc"">μνήμης</w>"
            bleh0004,3,"καὶ",grc,"w","<w xml:id=""bleh0004-3"" xml:lang=""grc"">καὶ</w>"
            bleh0004,4,"ἀναπαύσεως",grc,"w","<w xml:id=""bleh0004-4"" xml:lang=""grc"">ἀναπαύσεως</w>"
            bleh0004,5,"καὶ",grc,"w","<w xml:id=""bleh0004-5"" xml:lang=""grc"">καὶ</w>"
            bleh0004,6,"ἀφέσεως",grc,"w","<w xml:id=""bleh0004-6"" xml:lang=""grc"">ἀφέσεως</w>"
            bleh0004,7,"ἁμαρτίων",grc,"w","<w xml:id=""bleh0004-7"" xml:lang=""grc"">ἁμαρτίων,</w>"
            bleh0004,8,"ὧν",grc,"w","<w xml:id=""bleh0004-8"" xml:lang=""grc"">ὧν</w>"
            bleh0004,9,"ὁ",grc,"w","<w xml:id=""bleh0004-9"" xml:lang=""grc"">ὁ</w>"
            bleh0004,10,"Κύριος",grc,"w","<w xml:id=""bleh0004-10"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύριο</ex><abbr>ς</abbr></expan></w>"
            bleh0004,11,"γηνόσκι",grc,"w","<w xml:id=""bleh0004-11"" xml:lang=""grc"">γηνόσκι</w>"
            bleh0004,12,"τὰ",grc,"w","<w xml:id=""bleh0004-12"" xml:lang=""grc"">τὰ</w>"
            bleh0004,13,"ὀνόματα.",grc,"w","<w xml:id=""bleh0004-13"" xml:lang=""grc"">ὀν<supplied reason=""lost"">όματα</supplied>.</w>"
            bsaf0002.xml,1,"Ἐγένετο",grc,"w","<w xml:id=""bsaf0002-1"" xml:lang=""grc"">Ἐγένετο</w>"
            bsaf0002.xml,2,"τὸ",grc,"w","<w xml:id=""bsaf0002-2"" xml:lang=""grc"">τὸ</w>"
            bsaf0002.xml,3,"πᾶν",grc,"w","<w xml:id=""bsaf0002-3"" xml:lang=""grc"">πᾶν</w>"
            bsaf0002.xml,4,"ἔργον",grc,"w","<w xml:id=""bsaf0002-4"" xml:lang=""grc"">ἔργ<supplied reason=""omitted"">ο</supplied>ν</w>"
            bsaf0002.xml,5,"τῆς",grc,"w","<w xml:id=""bsaf0002-5"" xml:lang=""grc"">τῆς</w>"
            bsaf0002.xml,6,"ἀνεγέρσεως",grc,"w","<w xml:id=""bsaf0002-6"" xml:lang=""grc"">ἀνεγέρσεως</w>"
            bsaf0002.xml,7,"τοῦ",grc,"w","<w xml:id=""bsaf0002-7"" xml:lang=""grc"">τοῦ</w>"
            bsaf0002.xml,8,"οἴκου",grc,"w","<w xml:id=""bsaf0002-8"" xml:lang=""grc"">οἴκου</w>"
            bsaf0002.xml,9,"τῶν",grc,"w","<w xml:id=""bsaf0002-9"" xml:lang=""grc"">τῶν</w>"
            bsaf0002.xml,10,"ἁγίων",grc,"w","<w xml:id=""bsaf0002-10"" xml:lang=""grc"">ἁγίων</w>"
            bsaf0002.xml,11,"μαρτύρων",grc,"w","<w xml:id=""bsaf0002-11"" xml:lang=""grc"">μαρτύρων</w>"
            bsaf0002.xml,12,"ὑπὲρ",grc,"w","<w xml:id=""bsaf0002-12"" xml:lang=""grc"">ὑπὲρ</w>"
            bsaf0002.xml,13,"σωτηρίας",grc,"w","<w xml:id=""bsaf0002-13"" xml:lang=""grc"">σωτηρίας</w>"
            bsaf0002.xml,14,"καὶ",grc,"w","<w xml:id=""bsaf0002-14"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsaf0002.xml,15,"ἀντιλήμψεως",grc,"w","<w xml:id=""bsaf0002-15"" xml:lang=""grc"">ἀντιλήμψεως</w>"
            bsaf0002.xml,16,"Σαμουήλου",grc,"w","<w xml:id=""bsaf0002-16"" xml:lang=""grc"">Σαμουήλου</w>"
            bsaf0002.xml,17,"καὶ",grc,"w","<w xml:id=""bsaf0002-17"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsaf0002.xml,18,"τῶν",grc,"w","<w xml:id=""bsaf0002-18"" xml:lang=""grc"">τῶν</w>"
            bsaf0002.xml,19,"αὐτοῦ",grc,"w","<w xml:id=""bsaf0002-19"" xml:lang=""grc"">αὐτοῦ</w>"
            bsaf0002.xml,20,"διαφερόντων",grc,"w","<w xml:id=""bsaf0002-20"" xml:lang=""grc"">δι<supplied reason=""omitted"">α</supplied>φερόντων</w>"
            bsaf0002.xml,21,"καὶ",grc,"w","<w xml:id=""bsaf0002-21"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsaf0002.xml,22,"ὑπὲρ",grc,"w","<w xml:id=""bsaf0002-22"" xml:lang=""grc"">ὑπὲρ</w>"
            bsaf0002.xml,23,"ἀναπαύσεως",grc,"w","<w xml:id=""bsaf0002-23"" xml:lang=""grc"">ἀναπαύσεως</w>"
            bsaf0002.xml,24,"τῶν",grc,"w","<w xml:id=""bsaf0002-24"" xml:lang=""grc"">τῶν</w>"
            bsaf0002.xml,25,"πολυβότων",grc,"w","<w xml:id=""bsaf0002-25"" xml:lang=""grc"">πολυβότων,</w>"
            bsaf0002.xml,26,"ἐν",grc,"w","<w xml:id=""bsaf0002-26"" xml:lang=""grc"">ἐν</w>"
            bsaf0002.xml,27,"μηνὶ",grc,"w","<w xml:id=""bsaf0002-27"" xml:lang=""grc""><expan><abbr>μη</abbr><ex>νὶ</ex></expan></w>"
            bsaf0002.xml,28,"Ἰουνίῳ",grc,"w","<w xml:id=""bsaf0002-28"" xml:lang=""grc"">Ἰουνίῳ</w>"
            bsaf0002.xml,29,"ἰνδικτιῶνος",grc,"w","<w xml:id=""bsaf0002-29"" xml:lang=""grc""><expan><abbr>ἰνδ</abbr><ex>ικτιῶνος</ex></expan></w>"
            bsaf0002.xml,30,"ιδʹ",grc,"n","<num xml:id=""bsaf0002-30"" value=""14"" xml:lang=""grc"">ιδʹ</num>"
            bsaf0002.xml,31,"ἔτους",grc,"w","<w xml:id=""bsaf0002-31"" xml:lang=""grc"">ἔτους</w>"
            bsaf0002.xml,32,"ϛσʹ",grc,"n","<num xml:id=""bsaf0002-32"" value=""206"" xml:lang=""grc"">ϛσʹ</num>"
            bsha0002,1,"Ὑπὲρ",grc,"w","<w xml:id=""bsha0002-1"" xml:lang=""grc""><supplied reason=""lost"">Ὑπὲρ</supplied></w>"
            bsha0002,2,"ἀντιλήμψεως",grc,"w","<w xml:id=""bsha0002-2"" xml:lang=""grc""><supplied reason=""lost"">ἀ</supplied>ντιλή<supplied reason=""lost"">μψεως</supplied></w>"
            bsha0002,3,"τῶν",grc,"w","<w xml:id=""bsha0002-3"" xml:lang=""grc""><supplied reason=""lost"">τ</supplied>ῶν</w>"
            bsha0002,4,"καρποφωρούντων",grc,"w","<w xml:id=""bsha0002-4"" xml:lang=""grc"">καρποφωρούν<supplied reason=""lost"">των</supplied></w>"
            bsha0002,5,"ΘΚΑΣΙΟΝ",grc,"naw","<orig xml:id=""bsha0002-5"" xml:lang=""grc"">ΘΚΑΣΙΟΝ</orig>"
            bsha0002,6,"καὶ",grc,"w","<w xml:id=""bsha0002-6"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsha0002,7,"Ἰωνάννιν",grc,"w","<w xml:id=""bsha0002-7"" xml:lang=""grc"">Ἰωνάννιν</w>"
            bsha0002,8,"Ζαχαρίαν",grc,"w","<w xml:id=""bsha0002-8"" xml:lang=""grc"">Ζαχαρί<supplied reason=""lost"">αν</supplied></w>"
            bsha0002,9,"καὶ",grc,"w","<w xml:id=""bsha0002-9"" xml:lang=""grc""><supplied reason=""lost""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></supplied></w>"
            bsha0002,10,"Ἰωάνιν",grc,"w","<w xml:id=""bsha0002-10"" xml:lang=""grc""><supplied reason=""lost"">Ἰω</supplied>άνιν</w>"
            bsha0002,11,"Αβέσομβον",grc,"w","<w xml:id=""bsha0002-11"" xml:lang=""grc"">Αβέσομβον</w>"
            bsha0002,12,"καὶ",grc,"w","<w xml:id=""bsha0002-12"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsha0002,13,"Ἰωάνιν",grc,"w","<w xml:id=""bsha0002-13"" xml:lang=""grc"">Ἰωάνιν</w>"
            bsha0002,14,"καὶ",grc,"w","<w xml:id=""bsha0002-14"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
            bsha0002,15,"Α",grc,"naw","<orig xml:id=""bsha0002-15"" xml:lang=""grc"">Α</orig>"
            bsha0002,16,"ἐτελιώθι",grc,"w","<w xml:id=""bsha0002-16"" xml:lang=""grc"">ἐτελιώθι</w>"
            bsha0002,17,"τὸ",grc,"w","<w xml:id=""bsha0002-17"" xml:lang=""grc"">τὸ</w>"
            bsha0002,18,"ἔργον",grc,"w","<w xml:id=""bsha0002-18"" xml:lang=""grc"">ἔργον</w>"
            bsha0002,19,"ἔτους",grc,"w","<w xml:id=""bsha0002-19"" xml:lang=""grc""><expan><abbr>ἔτ</abbr><ex>ους</ex></expan></w>"
            caes0004,1,"Lucio",la,"w","<w xml:id=""caes0004-1"" xml:lang=""la""><expan><abbr>L</abbr><ex>ucio</ex></expan></w>"
            caes0004,2,"Valerio",la,"w","<w xml:id=""caes0004-2"" xml:lang=""la"">Valerio</w>"
            caes0004,3,"Valeriano",la,"w","<w xml:id=""caes0004-3"" xml:lang=""la"">Valeriano</w>"
            caes0004,4,"procuratori",la,"w","<w xml:id=""caes0004-4"" xml:lang=""la""><del rend=""erasure""><expan><abbr>proc</abbr><ex>uratori</ex></expan></del></w>"
            caes0004,5,"provinciae",la,"w","<w xml:id=""caes0004-5"" xml:lang=""la""><del rend=""erasure""><expan><abbr>provin</abbr><ex>ciae</ex></expan></del></w>"
            caes0004,6,"Syriae",la,"w","<w xml:id=""caes0004-6"" xml:lang=""la""><expan><abbr>Syr</abbr><ex>iae</ex></expan></w>"
            caes0004,7,"Palaestinae",la,"w","<w xml:id=""caes0004-7"" xml:lang=""la""><expan><abbr>Palaest</abbr><ex>inae</ex></expan></w>"
            caes0004,8,"provinciae",la,"w","<w xml:id=""caes0004-8"" xml:lang=""la""><expan><abbr>provin</abbr><ex>ciae</ex></expan></w>"
            caes0004,9,"praeposito",la,"w","<w xml:id=""caes0004-9"" xml:lang=""la"">praeposito</w>"
            caes0004,10,"summae",la,"w","<w xml:id=""caes0004-10"" xml:lang=""la""><expan><abbr>summ</abbr><ex>a</ex><abbr>e</abbr></expan></w>"
            caes0004,11,"felicissimae",la,"w","<w xml:id=""caes0004-11"" xml:lang=""la""><del rend=""erasure""><expan><abbr>feliciss</abbr><ex>imae</ex></expan></del></w>"
            caes0004,12,"expeditionis",la,"w","<w xml:id=""caes0004-12"" xml:lang=""la""><del rend=""erasure""><expan><abbr>exped</abbr><ex>itionis</ex></expan></del></w>"
            caes0004,13,"Mesopotamenae",la,"w","<w xml:id=""caes0004-13"" xml:lang=""la"">Mesopotamenae</w>"
            caes0004,14,"adversus",la,"w","<w xml:id=""caes0004-14"" xml:lang=""la"">ad<unclear>v</unclear><del rend=""erasure"">ersus</del></w>"
            caes0004,15,"ArabosParthos",la,"w","<w xml:id=""caes0004-15"" xml:lang=""la""><del rend=""erasure""><choice><unclear>Arabos</unclear><unclear>Parthos</unclear></choice></del></w>"
            caes0004,16,"praeposito",la,"w","<w xml:id=""caes0004-16"" xml:lang=""la""><expan><abbr>praepos</abbr><ex>ito</ex></expan></w>"
            caes0004,17,"vexillationis",la,"w","<w xml:id=""caes0004-17"" xml:lang=""la""><expan><abbr>vexil</abbr><ex>lationis</ex></expan></w>"
            caes0004,18,"felicissimae",la,"w","<w xml:id=""caes0004-18"" xml:lang=""la"">felicis<supplied reason=""lost"">simae</supplied></w>"
            caes0004,19,"expeditionis",la,"w","<w xml:id=""caes0004-19"" xml:lang=""la""><supplied reason=""lost""><expan><abbr>exped</abbr><ex>itionis</ex></expan></supplied></w>"
            caes0004,20,"urbicae",la,"w","<w xml:id=""caes0004-20"" xml:lang=""la""><expan><abbr>urbic</abbr><ex>ae</ex></expan></w>"
            caes0004,21,"itemque",la,"w","<w xml:id=""caes0004-21"" xml:lang=""la""><expan><abbr>itemq</abbr><ex>ue</ex></expan></w>"
            caes0004,22,"Asianae",la,"w","<w xml:id=""caes0004-22"" xml:lang=""la"">Asiana<del rend=""erasure"">e</del></w>"
            caes0004,23,"adversus",la,"w","<w xml:id=""caes0004-23"" xml:lang=""la""><del rend=""erasure"">adversus</del></w>"
            caes0004,24,"hostes",la,"w","<w xml:id=""caes0004-24"" xml:lang=""la"">hostes</w>"
            caes0004,25,"publicos",la,"w","<w xml:id=""caes0004-25"" xml:lang=""la"">publicos</w>"
            caes0004,26,"praeposito",la,"w","<w xml:id=""caes0004-26"" xml:lang=""la""><expan><abbr>pr<del rend=""erasure"">aep</del></abbr><ex>osito</ex></expan></w>"
